#,P2Date,H2,TP2
451,19/04/2022 06:30:00,0.020591716,9.927
452,19/04/2022 06:45:00,0.011491124,9.94
453,19/04/2022 07:00:00,0.020792899,9.958
454,19/04/2022 07:15:00,0.020455621,9.977
455,19/04/2022 07:30:00,0.014360947,9.993
456,19/04/2022 07:45:00,0.01456213,10.03
457,19/04/2022 08:00:00,0.01783432,10.078
458,19/04/2022 08:15:00,0.01508284,10.156
459,19/04/2022 08:30:00,0.015171598,10.239
460,19/04/2022 08:45:00,0.014473373,10.326
461,19/04/2022 09:00:00,0.018538462,10.41
462,19/04/2022 09:15:00,0.014360947,10.501
463,19/04/2022 09:30:00,0.013863905,10.56
464,19/04/2022 09:45:00,0.01860355,10.626
465,19/04/2022 10:00:00,0.017721893,10.696
466,19/04/2022 10:15:00,0.01643787,10.771
467,19/04/2022 10:30:00,0.013639053,10.841
468,19/04/2022 10:45:00,0.012284024,10.939
469,19/04/2022 11:00:00,0.020704142,11.072
470,19/04/2022 11:15:00,0.019325444,11.181
471,19/04/2022 11:30:00,0.017,11.254
472,19/04/2022 11:45:00,0.019621302,11.373
473,19/04/2022 12:00:00,0.026213018,11.538
474,19/04/2022 12:15:00,0.01695858,11.687
475,19/04/2022 12:30:00,0.014177515,11.806
476,19/04/2022 12:45:00,0.01695858,11.886
477,19/04/2022 13:00:00,0.013662722,11.975
478,19/04/2022 13:15:00,0.018130178,12.051
479,19/04/2022 13:30:00,0.020207101,12.113
480,19/04/2022 13:45:00,0.019550296,12.171
481,19/04/2022 14:00:00,0.019710059,12.233
482,19/04/2022 14:15:00,0.025106509,12.304
483,19/04/2022 14:30:00,0.016615385,12.381
484,19/04/2022 14:45:00,0.020745562,12.444
485,19/04/2022 15:00:00,0.021242604,12.494
486,19/04/2022 15:15:00,0.015532544,12.541
487,19/04/2022 15:30:00,0.020071006,12.583
488,19/04/2022 15:45:00,0.017360947,12.604
489,19/04/2022 16:00:00,0.022692308,12.601
490,19/04/2022 16:15:00,0.02160355,12.586
491,19/04/2022 16:30:00,0.02860355,12.565
492,19/04/2022 16:45:00,0.019757396,12.535
493,19/04/2022 17:00:00,0.019461538,12.499
494,19/04/2022 17:15:00,0.020502959,12.455
495,19/04/2022 17:30:00,0.019893491,12.406
496,19/04/2022 17:45:00,0.026213018,12.358
497,19/04/2022 18:00:00,0.021786982,12.313
498,19/04/2022 18:15:00,0.02404142,12.258
499,19/04/2022 18:30:00,0.017792899,12.205
500,19/04/2022 18:45:00,0.023792899,12.148
501,19/04/2022 19:00:00,0.014497041,12.089
502,19/04/2022 19:15:00,0.01939645,12.022
503,19/04/2022 19:30:00,0.021899408,11.951
504,19/04/2022 19:45:00,0.019757396,11.88
505,19/04/2022 20:00:00,0.028668639,11.81
506,19/04/2022 20:15:00,0.013319527,11.746
507,19/04/2022 20:30:00,0.026100592,11.678
508,19/04/2022 20:45:00,0.02208284,11.608
509,19/04/2022 21:00:00,0.015106509,11.537
510,19/04/2022 21:15:00,0.013775148,11.464
511,19/04/2022 21:30:00,0.022307692,11.396
512,19/04/2022 21:45:00,0.018331361,11.332
513,19/04/2022 22:00:00,0.015307692,11.266
514,19/04/2022 22:15:00,0.022147929,11.206
515,19/04/2022 22:30:00,0.019775148,11.149
516,19/04/2022 22:45:00,0.015059172,11.096
517,19/04/2022 23:00:00,0.018313609,11.044
518,19/04/2022 23:15:00,0.024065089,10.989
519,19/04/2022 23:30:00,0.014112426,10.936
520,19/04/2022 23:45:00,0.01939645,10.881
521,20/04/2022 00:00:00,0.018266272,10.829
522,20/04/2022 00:15:00,0.018402367,10.785
523,20/04/2022 00:30:00,0.016686391,10.744
524,20/04/2022 00:45:00,0.019532544,10.71
525,20/04/2022 01:00:00,0.020633136,10.68
526,20/04/2022 01:15:00,0.007816568,10.646
527,20/04/2022 01:30:00,0.019053254,10.612
528,20/04/2022 01:45:00,0.013118343,10.582
529,20/04/2022 02:00:00,0.021065089,10.557
530,20/04/2022 02:15:00,0.018491124,10.539
531,20/04/2022 02:30:00,0.020633136,10.521
532,20/04/2022 02:45:00,0.008289941,10.501
533,20/04/2022 03:00:00,0.017319527,10.479
534,20/04/2022 03:15:00,0.015218935,10.458
535,20/04/2022 03:30:00,0.013887574,10.439
536,20/04/2022 03:45:00,0.019414201,10.421
537,20/04/2022 04:00:00,0.016461538,10.407
538,20/04/2022 04:15:00,0.021585799,10.392
539,20/04/2022 04:30:00,0.016846154,10.381
540,20/04/2022 04:45:00,0.013414201,10.377
541,20/04/2022 05:00:00,0.01752071,10.374
542,20/04/2022 05:15:00,0.023207101,10.375
543,20/04/2022 05:30:00,0.014360947,10.372
544,20/04/2022 05:45:00,0.015331361,10.368
545,20/04/2022 06:00:00,0.01316568,10.363
546,20/04/2022 06:15:00,0.021899408,10.36
547,20/04/2022 06:30:00,0.015284024,10.355
548,20/04/2022 06:45:00,0.010952663,10.349
549,20/04/2022 07:00:00,0.01560355,10.351
550,20/04/2022 07:15:00,0.020005917,10.36
551,20/04/2022 07:30:00,0.012828402,10.375
552,20/04/2022 07:45:00,0.014313609,10.391
553,20/04/2022 08:00:00,0.020994083,10.412
554,20/04/2022 08:15:00,0.017704142,10.444
555,20/04/2022 08:30:00,0.008579882,10.482
556,20/04/2022 08:45:00,0.021242604,10.521
