#,dtes,temperture depth 1 [C],temperture depth 2 [C],temperture depth 3 [C],temperture depth 4 [C],
1,03/05/2019 00:00:00,12.101,11.54,10.522,9.972,
2,03/05/2019 00:15:00,12.078,11.538,10.527,9.974,
3,03/05/2019 00:30:00,12.054,11.535,10.531,9.975,
4,03/05/2019 00:45:00,12.031,11.534,10.536,9.978,
5,03/05/2019 01:00:00,12.009,11.531,10.539,9.98,
6,03/05/2019 01:15:00,11.987,11.526,10.544,9.981,
7,03/05/2019 01:30:00,11.966,11.523,10.548,9.984,
8,03/05/2019 01:45:00,11.945,11.519,10.551,9.986,
9,03/05/2019 02:00:00,11.924,11.514,10.556,9.989,
10,03/05/2019 02:15:00,11.901,11.51,10.559,9.99,
11,03/05/2019 02:30:00,11.88,11.505,10.562,9.992,
12,03/05/2019 02:45:00,11.859,11.501,10.565,9.995,
13,03/05/2019 03:00:00,11.839,11.494,10.568,9.997,
14,03/05/2019 03:15:00,11.818,11.488,10.571,10,
15,03/05/2019 03:30:00,11.796,11.482,10.574,10.001,
16,03/05/2019 03:45:00,11.777,11.476,10.577,10.004,
17,03/05/2019 04:00:00,11.756,11.47,10.58,10.006,
18,03/05/2019 04:15:00,11.734,11.464,10.583,10.007,
19,03/05/2019 04:30:00,11.712,11.456,10.585,10.01,
20,03/05/2019 04:45:00,11.689,11.45,10.588,10.012,
21,03/05/2019 05:00:00,11.665,11.443,10.589,10.015,
22,03/05/2019 05:15:00,11.643,11.435,10.591,10.017,
23,03/05/2019 05:30:00,11.622,11.428,10.594,10.02,
24,03/05/2019 05:45:00,11.602,11.42,10.595,10.021,
25,03/05/2019 06:00:00,11.583,11.412,10.597,10.023,
26,03/05/2019 06:15:00,11.564,11.403,10.599,10.026,
27,03/05/2019 06:30:00,11.546,11.396,10.6,10.027,
28,03/05/2019 06:45:00,11.528,11.388,10.602,10.03,
29,03/05/2019 07:00:00,11.511,11.379,10.603,10.032,
30,03/05/2019 07:15:00,11.493,11.37,10.603,10.033,
31,03/05/2019 07:30:00,11.475,11.362,10.605,10.036,
32,03/05/2019 07:45:00,11.461,11.353,10.606,10.038,
33,03/05/2019 08:00:00,11.449,11.344,10.606,10.04,
34,03/05/2019 08:15:00,11.443,11.336,10.606,10.041,
35,03/05/2019 08:30:00,11.438,11.327,10.608,10.044,
36,03/05/2019 08:45:00,11.438,11.32,10.608,10.046,
37,03/05/2019 09:00:00,11.443,11.311,10.608,10.047,
38,03/05/2019 09:15:00,11.447,11.303,10.608,10.049,
39,03/05/2019 09:30:00,11.456,11.295,10.608,10.052,
40,03/05/2019 09:45:00,11.479,11.289,10.609,10.053,
41,03/05/2019 10:00:00,11.487,11.283,10.609,10.055,
42,03/05/2019 10:15:00,11.487,11.277,10.608,10.056,
43,03/05/2019 10:30:00,11.485,11.272,10.608,10.058,
44,03/05/2019 10:45:00,11.514,11.268,10.608,10.059,
45,03/05/2019 11:00:00,11.564,11.263,10.608,10.061,
46,03/05/2019 11:15:00,11.599,11.26,10.608,10.063,
47,03/05/2019 11:30:00,11.62,11.259,10.608,10.064,
48,03/05/2019 11:45:00,11.624,11.257,10.606,10.066,
49,03/05/2019 12:00:00,11.625,11.257,10.606,10.067,
50,03/05/2019 12:15:00,11.669,11.257,10.606,10.069,
51,03/05/2019 12:30:00,11.715,11.257,10.605,10.07,
52,03/05/2019 12:45:00,11.718,11.259,10.605,10.072,
53,03/05/2019 13:00:00,11.71,11.26,10.605,10.073,
54,03/05/2019 13:15:00,11.713,11.263,10.605,10.075,
55,03/05/2019 13:30:00,11.722,11.265,10.603,10.075,
56,03/05/2019 13:45:00,11.73,11.268,10.603,10.076,
57,03/05/2019 14:00:00,11.724,11.271,10.603,10.078,
58,03/05/2019 14:15:00,11.716,11.272,10.602,10.079,
59,03/05/2019 14:30:00,11.713,11.276,10.602,10.079,
60,03/05/2019 14:45:00,11.716,11.277,10.602,10.081,
61,03/05/2019 15:00:00,11.737,11.279,10.602,10.083,
62,03/05/2019 15:15:00,11.763,11.28,10.602,10.083,
63,03/05/2019 15:30:00,11.781,11.282,10.602,10.084,
64,03/05/2019 15:45:00,11.789,11.285,10.602,10.086,
65,03/05/2019 16:00:00,11.79,11.286,10.602,10.086,
66,03/05/2019 16:15:00,11.8,11.289,10.602,10.087,
67,03/05/2019 16:30:00,11.813,11.292,10.602,10.087,
68,03/05/2019 16:45:00,11.83,11.295,10.602,10.089,
69,03/05/2019 17:00:00,11.853,11.298,10.602,10.089,
70,03/05/2019 17:15:00,11.871,11.301,10.602,10.09,
71,03/05/2019 17:30:00,11.88,11.306,10.602,10.09,
72,03/05/2019 17:45:00,11.884,11.309,10.603,10.092,
73,03/05/2019 18:00:00,11.889,11.314,10.603,10.092,
74,03/05/2019 18:15:00,11.893,11.318,10.603,10.093,
75,03/05/2019 18:30:00,11.895,11.323,10.603,10.093,
76,03/05/2019 18:45:00,11.893,11.326,10.605,10.095,
77,03/05/2019 19:00:00,11.89,11.33,10.605,10.095,
78,03/05/2019 19:15:00,11.881,11.333,10.606,10.096,
79,03/05/2019 19:30:00,11.866,11.338,10.606,10.096,
80,03/05/2019 19:45:00,11.842,11.341,10.606,10.098,
81,03/05/2019 20:00:00,11.815,11.344,10.608,10.098,
82,03/05/2019 20:15:00,11.784,11.346,10.608,10.098,
83,03/05/2019 20:30:00,11.756,11.347,10.609,10.099,
84,03/05/2019 20:45:00,11.73,11.347,10.611,10.099,
85,03/05/2019 21:00:00,11.707,11.347,10.611,10.101,
86,03/05/2019 21:15:00,11.683,11.347,10.612,10.101,
87,03/05/2019 21:30:00,11.658,11.346,10.612,10.102,
88,03/05/2019 21:45:00,11.634,11.342,10.614,10.102,
89,03/05/2019 22:00:00,11.61,11.339,10.615,10.104,
90,03/05/2019 22:15:00,11.587,11.336,10.615,10.104,
91,03/05/2019 22:30:00,11.563,11.333,10.617,10.106,
92,03/05/2019 22:45:00,11.54,11.329,10.617,10.106,
93,03/05/2019 23:00:00,11.519,11.324,10.618,10.106,
94,03/05/2019 23:15:00,11.499,11.318,10.618,10.107,
95,03/05/2019 23:30:00,11.478,11.314,10.62,10.107,
96,03/05/2019 23:45:00,11.458,11.307,10.62,10.109,
97,04/05/2019 00:00:00,11.438,11.301,10.621,10.109,
98,04/05/2019 00:15:00,11.42,11.295,10.621,10.11,
99,04/05/2019 00:30:00,11.4,11.288,10.623,10.11,
100,04/05/2019 00:45:00,11.382,11.282,10.623,10.112,
101,04/05/2019 01:00:00,11.364,11.274,10.623,10.112,
102,04/05/2019 01:15:00,11.346,11.268,10.623,10.113,
103,04/05/2019 01:30:00,11.327,11.26,10.623,10.113,
104,04/05/2019 01:45:00,11.311,11.253,10.623,10.115,
105,04/05/2019 02:00:00,11.295,11.245,10.623,10.115,
106,04/05/2019 02:15:00,11.279,11.238,10.623,10.116,
107,04/05/2019 02:30:00,11.26,11.23,10.623,10.116,
108,04/05/2019 02:45:00,11.238,11.222,10.623,10.118,
109,04/05/2019 03:00:00,11.209,11.213,10.621,10.118,
110,04/05/2019 03:15:00,11.18,11.206,10.621,10.119,
111,04/05/2019 03:30:00,11.152,11.196,10.621,10.119,
112,04/05/2019 03:45:00,11.128,11.189,10.62,10.121,
113,04/05/2019 04:00:00,11.108,11.18,10.62,10.121,
114,04/05/2019 04:15:00,11.088,11.169,10.618,10.121,
115,04/05/2019 04:30:00,11.07,11.16,10.618,10.122,
116,04/05/2019 04:45:00,11.053,11.151,10.617,10.122,
117,04/05/2019 05:00:00,11.035,11.14,10.615,10.124,
118,04/05/2019 05:15:00,11.02,11.131,10.615,10.124,
119,04/05/2019 05:30:00,11.005,11.12,10.614,10.124,
120,04/05/2019 05:45:00,10.991,11.11,10.612,10.125,
121,04/05/2019 06:00:00,10.979,11.1,10.611,10.125,
122,04/05/2019 06:15:00,10.966,11.09,10.609,10.127,
123,04/05/2019 06:30:00,10.956,11.081,10.608,10.127,
124,04/05/2019 06:45:00,10.945,11.072,10.606,10.127,
125,04/05/2019 07:00:00,10.934,11.061,10.603,10.127,
126,04/05/2019 07:15:00,10.921,11.052,10.602,10.129,
127,04/05/2019 07:30:00,10.908,11.043,10.6,10.129,
128,04/05/2019 07:45:00,10.893,11.033,10.599,10.129,
129,04/05/2019 08:00:00,10.878,11.024,10.595,10.129,
130,04/05/2019 08:15:00,10.863,11.015,10.592,10.13,
131,04/05/2019 08:30:00,10.843,11.006,10.591,10.13,
132,04/05/2019 08:45:00,10.812,10.997,10.588,10.13,
133,04/05/2019 09:00:00,10.774,10.988,10.586,10.13,
134,04/05/2019 09:15:00,10.741,10.979,10.583,10.13,
135,04/05/2019 09:30:00,10.713,10.968,10.582,10.13,
136,04/05/2019 09:45:00,10.689,10.957,10.579,10.13,
137,04/05/2019 10:00:00,10.666,10.947,10.576,10.13,
138,04/05/2019 10:15:00,10.637,10.936,10.573,10.13,
139,04/05/2019 10:30:00,10.603,10.924,10.571,10.13,
140,04/05/2019 10:45:00,10.565,10.912,10.568,10.13,
141,04/05/2019 11:00:00,10.524,10.899,10.565,10.13,
142,04/05/2019 11:15:00,10.478,10.887,10.562,10.13,
143,04/05/2019 11:30:00,10.432,10.873,10.559,10.13,
144,04/05/2019 11:45:00,10.392,10.86,10.554,10.13,
145,04/05/2019 12:00:00,10.358,10.846,10.551,10.13,
146,04/05/2019 12:15:00,10.329,10.831,10.548,10.13,
147,04/05/2019 12:30:00,10.305,10.815,10.544,10.129,
148,04/05/2019 12:45:00,10.285,10.8,10.54,10.129,
149,04/05/2019 13:00:00,10.27,10.785,10.536,10.129,
150,04/05/2019 13:15:00,10.256,10.768,10.531,10.127,
151,04/05/2019 13:30:00,10.242,10.753,10.528,10.127,
152,04/05/2019 13:45:00,10.234,10.738,10.524,10.127,
153,04/05/2019 14:00:00,10.234,10.722,10.519,10.125,
154,04/05/2019 14:15:00,10.237,10.709,10.514,10.125,
155,04/05/2019 14:30:00,10.239,10.695,10.51,10.124,
156,04/05/2019 14:45:00,10.24,10.681,10.507,10.124,
157,04/05/2019 15:00:00,10.239,10.669,10.502,10.122,
158,04/05/2019 15:15:00,10.239,10.657,10.498,10.122,
159,04/05/2019 15:30:00,10.237,10.644,10.493,10.121,
160,04/05/2019 15:45:00,10.242,10.634,10.487,10.121,
161,04/05/2019 16:00:00,10.248,10.623,10.482,10.119,
162,04/05/2019 16:15:00,10.254,10.612,10.478,10.118,
163,04/05/2019 16:30:00,10.26,10.603,10.473,10.118,
164,04/05/2019 16:45:00,10.266,10.594,10.469,10.116,
165,04/05/2019 17:00:00,10.27,10.585,10.464,10.116,
166,04/05/2019 17:15:00,10.273,10.577,10.458,10.115,
167,04/05/2019 17:30:00,10.273,10.569,10.453,10.113,
168,04/05/2019 17:45:00,10.27,10.562,10.449,10.113,
169,04/05/2019 18:00:00,10.259,10.554,10.444,10.112,
170,04/05/2019 18:15:00,10.237,10.548,10.439,10.11,
171,04/05/2019 18:30:00,10.221,10.542,10.433,10.109,
172,04/05/2019 18:45:00,10.208,10.534,10.429,10.107,
173,04/05/2019 19:00:00,10.196,10.527,10.424,10.106,
174,04/05/2019 19:15:00,10.182,10.521,10.42,10.106,
175,04/05/2019 19:30:00,10.164,10.513,10.413,10.104,
176,04/05/2019 19:45:00,10.144,10.505,10.409,10.102,
177,04/05/2019 20:00:00,10.119,10.498,10.404,10.101,
178,04/05/2019 20:15:00,10.093,10.49,10.4,10.099,
179,04/05/2019 20:30:00,10.064,10.481,10.395,10.098,
180,04/05/2019 20:45:00,10.033,10.472,10.391,10.096,
181,04/05/2019 21:00:00,10.006,10.462,10.386,10.095,
182,04/05/2019 21:15:00,9.978,10.453,10.381,10.093,
183,04/05/2019 21:30:00,9.954,10.443,10.377,10.092,
184,04/05/2019 21:45:00,9.929,10.433,10.372,10.09,
185,04/05/2019 22:00:00,9.909,10.421,10.366,10.089,
186,04/05/2019 22:15:00,9.892,10.41,10.361,10.087,
187,04/05/2019 22:30:00,9.875,10.4,10.357,10.086,
188,04/05/2019 22:45:00,9.854,10.387,10.352,10.083,
189,04/05/2019 23:00:00,9.826,10.377,10.348,10.081,
190,04/05/2019 23:15:00,9.795,10.365,10.343,10.079,
191,04/05/2019 23:30:00,9.766,10.352,10.338,10.078,
192,04/05/2019 23:45:00,9.735,10.34,10.334,10.076,
193,05/05/2019 00:00:00,9.706,10.328,10.328,10.075,
194,05/05/2019 00:15:00,9.677,10.316,10.323,10.072,
195,05/05/2019 00:30:00,9.648,10.303,10.319,10.07,
196,05/05/2019 00:45:00,9.618,10.289,10.314,10.069,
197,05/05/2019 01:00:00,9.591,10.276,10.308,10.067,
198,05/05/2019 01:15:00,9.564,10.262,10.303,10.066,
199,05/05/2019 01:30:00,9.537,10.248,10.299,10.063,
200,05/05/2019 01:45:00,9.514,10.234,10.293,10.061,
201,05/05/2019 02:00:00,9.49,10.219,10.288,10.059,
202,05/05/2019 02:15:00,9.47,10.205,10.282,10.058,
203,05/05/2019 02:30:00,9.453,10.19,10.277,10.055,
204,05/05/2019 02:45:00,9.435,10.176,10.271,10.053,
205,05/05/2019 03:00:00,9.416,10.162,10.265,10.052,
206,05/05/2019 03:15:00,9.401,10.147,10.26,10.049,
207,05/05/2019 03:30:00,9.386,10.133,10.254,10.047,
208,05/05/2019 03:45:00,9.372,10.119,10.248,10.046,
209,05/05/2019 04:00:00,9.353,10.106,10.242,10.043,
210,05/05/2019 04:15:00,9.335,10.092,10.237,10.041,
211,05/05/2019 04:30:00,9.318,10.078,10.231,10.04,
212,05/05/2019 04:45:00,9.298,10.064,10.225,10.036,
213,05/05/2019 05:00:00,9.278,10.05,10.219,10.035,
214,05/05/2019 05:15:00,9.256,10.036,10.213,10.032,
215,05/05/2019 05:30:00,9.236,10.023,10.207,10.03,
216,05/05/2019 05:45:00,9.217,10.009,10.201,10.027,
217,05/05/2019 06:00:00,9.2,9.995,10.194,10.026,
218,05/05/2019 06:15:00,9.183,9.983,10.188,10.023,
219,05/05/2019 06:30:00,9.163,9.969,10.182,10.021,
220,05/05/2019 06:45:00,9.148,9.955,10.175,10.018,
221,05/05/2019 07:00:00,9.137,9.941,10.168,10.017,
222,05/05/2019 07:15:00,9.123,9.927,10.162,10.013,
223,05/05/2019 07:30:00,9.112,9.914,10.156,10.01,
224,05/05/2019 07:45:00,9.106,9.9,10.15,10.009,
225,05/05/2019 08:00:00,9.106,9.888,10.142,10.006,
226,05/05/2019 08:15:00,9.112,9.875,10.136,10.003,
227,05/05/2019 08:30:00,9.126,9.861,10.13,10.001,
228,05/05/2019 08:45:00,9.152,9.851,10.122,9.998,
229,05/05/2019 09:00:00,9.179,9.838,10.116,9.995,
230,05/05/2019 09:15:00,9.206,9.828,10.109,9.993,
231,05/05/2019 09:30:00,9.21,9.818,10.102,9.99,
232,05/05/2019 09:45:00,9.205,9.809,10.096,9.987,
233,05/05/2019 10:00:00,9.216,9.801,10.089,9.984,
234,05/05/2019 10:15:00,9.245,9.794,10.083,9.983,
235,05/05/2019 10:30:00,9.268,9.788,10.075,9.98,
236,05/05/2019 10:45:00,9.311,9.781,10.069,9.977,
237,05/05/2019 11:00:00,9.344,9.775,10.063,9.974,
238,05/05/2019 11:15:00,9.358,9.771,10.055,9.97,
239,05/05/2019 11:30:00,9.378,9.766,10.049,9.967,
240,05/05/2019 11:45:00,9.398,9.763,10.041,9.966,
241,05/05/2019 12:00:00,9.42,9.761,10.035,9.963,
242,05/05/2019 12:15:00,9.421,9.758,10.029,9.96,
243,05/05/2019 12:30:00,9.43,9.757,10.023,9.957,
244,05/05/2019 12:45:00,9.45,9.757,10.017,9.954,
245,05/05/2019 13:00:00,9.464,9.755,10.01,9.95,
246,05/05/2019 13:15:00,9.478,9.755,10.004,9.947,
247,05/05/2019 13:30:00,9.498,9.754,9.998,9.944,
248,05/05/2019 13:45:00,9.494,9.754,9.992,9.941,
249,05/05/2019 14:00:00,9.484,9.754,9.986,9.938,
250,05/05/2019 14:15:00,9.503,9.755,9.98,9.935,
251,05/05/2019 14:30:00,9.523,9.755,9.975,9.932,
252,05/05/2019 14:45:00,9.537,9.755,9.969,9.929,
253,05/05/2019 15:00:00,9.583,9.755,9.964,9.926,
254,05/05/2019 15:15:00,9.632,9.755,9.958,9.923,
255,05/05/2019 15:30:00,9.697,9.757,9.954,9.92,
256,05/05/2019 15:45:00,9.721,9.76,9.947,9.917,
257,05/05/2019 16:00:00,9.721,9.763,9.943,9.914,
258,05/05/2019 16:15:00,9.735,9.766,9.938,9.909,
259,05/05/2019 16:30:00,9.758,9.771,9.934,9.906,
260,05/05/2019 16:45:00,9.774,9.775,9.929,9.903,
261,05/05/2019 17:00:00,9.792,9.78,9.924,9.9,
262,05/05/2019 17:15:00,9.795,9.786,9.92,9.897,
263,05/05/2019 17:30:00,9.791,9.791,9.917,9.894,
264,05/05/2019 17:45:00,9.786,9.795,9.912,9.891,
265,05/05/2019 18:00:00,9.78,9.8,9.909,9.888,
266,05/05/2019 18:15:00,9.777,9.805,9.904,9.884,
267,05/05/2019 18:30:00,9.774,9.809,9.901,9.881,
268,05/05/2019 18:45:00,9.768,9.812,9.897,9.878,
269,05/05/2019 19:00:00,9.763,9.815,9.894,9.875,
270,05/05/2019 19:15:00,9.755,9.818,9.891,9.872,
271,05/05/2019 19:30:00,9.746,9.821,9.888,9.869,
272,05/05/2019 19:45:00,9.731,9.823,9.884,9.866,
273,05/05/2019 20:00:00,9.708,9.824,9.881,9.863,
274,05/05/2019 20:15:00,9.68,9.826,9.878,9.861,
275,05/05/2019 20:30:00,9.649,9.826,9.877,9.858,
276,05/05/2019 20:45:00,9.615,9.826,9.874,9.855,
277,05/05/2019 21:00:00,9.581,9.824,9.871,9.852,
278,05/05/2019 21:15:00,9.554,9.823,9.868,9.849,
279,05/05/2019 21:30:00,9.532,9.82,9.866,9.846,
280,05/05/2019 21:45:00,9.514,9.817,9.863,9.844,
281,05/05/2019 22:00:00,9.495,9.812,9.861,9.841,
282,05/05/2019 22:15:00,9.477,9.808,9.858,9.838,
283,05/05/2019 22:30:00,9.46,9.803,9.857,9.835,
284,05/05/2019 22:45:00,9.443,9.798,9.854,9.834,
285,05/05/2019 23:00:00,9.426,9.792,9.851,9.831,
286,05/05/2019 23:15:00,9.407,9.786,9.849,9.828,
287,05/05/2019 23:30:00,9.39,9.78,9.846,9.826,
288,05/05/2019 23:45:00,9.372,9.774,9.844,9.823,
289,06/05/2019 00:00:00,9.353,9.768,9.841,9.82,
290,06/05/2019 00:15:00,9.336,9.76,9.838,9.818,
291,06/05/2019 00:30:00,9.319,9.752,9.837,9.815,
292,06/05/2019 00:45:00,9.305,9.746,9.834,9.814,
293,06/05/2019 01:00:00,9.29,9.738,9.831,9.811,
294,06/05/2019 01:15:00,9.274,9.731,9.829,9.809,
295,06/05/2019 01:30:00,9.261,9.723,9.826,9.806,
296,06/05/2019 01:45:00,9.245,9.715,9.823,9.805,
297,06/05/2019 02:00:00,9.233,9.708,9.82,9.801,
298,06/05/2019 02:15:00,9.219,9.7,9.817,9.8,
299,06/05/2019 02:30:00,9.206,9.692,9.814,9.798,
300,06/05/2019 02:45:00,9.193,9.683,9.811,9.795,
301,06/05/2019 03:00:00,9.179,9.675,9.808,9.794,
302,06/05/2019 03:15:00,9.162,9.668,9.805,9.791,
303,06/05/2019 03:30:00,9.14,9.66,9.801,9.789,
304,06/05/2019 03:45:00,9.117,9.651,9.798,9.786,
305,06/05/2019 04:00:00,9.092,9.643,9.795,9.785,
306,06/05/2019 04:15:00,9.067,9.634,9.791,9.783,
307,06/05/2019 04:30:00,9.046,9.624,9.788,9.78,
308,06/05/2019 04:45:00,9.024,9.615,9.785,9.778,
309,06/05/2019 05:00:00,9.001,9.606,9.781,9.777,
310,06/05/2019 05:15:00,8.976,9.597,9.777,9.774,
311,06/05/2019 05:30:00,8.953,9.586,9.774,9.772,
312,06/05/2019 05:45:00,8.931,9.575,9.769,9.769,
313,06/05/2019 06:00:00,8.914,9.564,9.766,9.768,
314,06/05/2019 06:15:00,8.902,9.554,9.763,9.766,
315,06/05/2019 06:30:00,8.895,9.543,9.758,9.763,
316,06/05/2019 06:45:00,8.891,9.532,9.754,9.761,
317,06/05/2019 07:00:00,8.886,9.521,9.751,9.76,
318,06/05/2019 07:15:00,8.882,9.51,9.746,9.757,
319,06/05/2019 07:30:00,8.874,9.501,9.743,9.755,
320,06/05/2019 07:45:00,8.869,9.49,9.738,9.752,
321,06/05/2019 08:00:00,8.88,9.481,9.734,9.751,
322,06/05/2019 08:15:00,8.899,9.472,9.729,9.749,
323,06/05/2019 08:30:00,8.919,9.463,9.725,9.746,
324,06/05/2019 08:45:00,8.945,9.453,9.72,9.745,
325,06/05/2019 09:00:00,8.961,9.446,9.715,9.741,
326,06/05/2019 09:15:00,8.976,9.44,9.712,9.74,
327,06/05/2019 09:30:00,8.985,9.433,9.708,9.737,
328,06/05/2019 09:45:00,8.998,9.429,9.703,9.735,
329,06/05/2019 10:00:00,9.01,9.424,9.698,9.732,
330,06/05/2019 10:15:00,9.009,9.42,9.694,9.731,
331,06/05/2019 10:30:00,9.016,9.416,9.688,9.729,
332,06/05/2019 10:45:00,9.036,9.413,9.683,9.726,
333,06/05/2019 11:00:00,9.056,9.41,9.68,9.725,
334,06/05/2019 11:15:00,9.063,9.407,9.675,9.721,
335,06/05/2019 11:30:00,9.069,9.406,9.671,9.718,
336,06/05/2019 11:45:00,9.086,9.404,9.666,9.717,
337,06/05/2019 12:00:00,9.109,9.403,9.661,9.714,
338,06/05/2019 12:15:00,9.125,9.401,9.657,9.712,
339,06/05/2019 12:30:00,9.134,9.399,9.652,9.709,
340,06/05/2019 12:45:00,9.142,9.399,9.648,9.708,
341,06/05/2019 13:00:00,9.163,9.399,9.643,9.705,
342,06/05/2019 13:15:00,9.21,9.399,9.64,9.701,
343,06/05/2019 13:30:00,9.268,9.399,9.635,9.7,
344,06/05/2019 13:45:00,9.324,9.401,9.631,9.697,
345,06/05/2019 14:00:00,9.364,9.403,9.628,9.695,
346,06/05/2019 14:15:00,9.398,9.407,9.623,9.692,
347,06/05/2019 14:30:00,9.444,9.412,9.62,9.689,
348,06/05/2019 14:45:00,9.48,9.416,9.615,9.688,
349,06/05/2019 15:00:00,9.503,9.423,9.612,9.685,
350,06/05/2019 15:15:00,9.512,9.43,9.609,9.681,
351,06/05/2019 15:30:00,9.515,9.438,9.606,9.68,
352,06/05/2019 15:45:00,9.52,9.446,9.603,9.677,
353,06/05/2019 16:00:00,9.526,9.453,9.6,9.674,
354,06/05/2019 16:15:00,9.532,9.46,9.597,9.672,
355,06/05/2019 16:30:00,9.541,9.467,9.594,9.669,
356,06/05/2019 16:45:00,9.554,9.475,9.591,9.668,
357,06/05/2019 17:00:00,9.563,9.481,9.588,9.665,
358,06/05/2019 17:15:00,9.567,9.487,9.586,9.661,
359,06/05/2019 17:30:00,9.571,9.494,9.583,9.66,
360,06/05/2019 17:45:00,9.574,9.5,9.581,9.657,
361,06/05/2019 18:00:00,9.577,9.506,9.58,9.655,
362,06/05/2019 18:15:00,9.581,9.512,9.578,9.652,
363,06/05/2019 18:30:00,9.581,9.517,9.575,9.649,
364,06/05/2019 18:45:00,9.58,9.523,9.574,9.648,
365,06/05/2019 19:00:00,9.578,9.527,9.572,9.644,
366,06/05/2019 19:15:00,9.574,9.532,9.571,9.643,
367,06/05/2019 19:30:00,9.564,9.537,9.571,9.64,
368,06/05/2019 19:45:00,9.552,9.541,9.569,9.638,
369,06/05/2019 20:00:00,9.535,9.544,9.567,9.635,
370,06/05/2019 20:15:00,9.517,9.547,9.566,9.634,
371,06/05/2019 20:30:00,9.497,9.551,9.566,9.631,
372,06/05/2019 20:45:00,9.475,9.552,9.564,9.629,
373,06/05/2019 21:00:00,9.457,9.554,9.564,9.628,
374,06/05/2019 21:15:00,9.436,9.554,9.563,9.624,
375,06/05/2019 21:30:00,9.42,9.554,9.563,9.623,
376,06/05/2019 21:45:00,9.403,9.554,9.561,9.621,
377,06/05/2019 22:00:00,9.386,9.552,9.561,9.618,
378,06/05/2019 22:15:00,9.369,9.551,9.56,9.617,
379,06/05/2019 22:30:00,9.347,9.549,9.56,9.615,
380,06/05/2019 22:45:00,9.319,9.546,9.558,9.614,
381,06/05/2019 23:00:00,9.288,9.544,9.558,9.611,
382,06/05/2019 23:15:00,9.256,9.54,9.557,9.609,
383,06/05/2019 23:30:00,9.223,9.537,9.557,9.608,
384,06/05/2019 23:45:00,9.191,9.532,9.555,9.606,
385,07/05/2019 00:00:00,9.157,9.526,9.555,9.604,
386,07/05/2019 00:15:00,9.123,9.52,9.554,9.603,
387,07/05/2019 00:30:00,9.091,9.514,9.554,9.601,
388,07/05/2019 00:45:00,9.056,9.506,9.552,9.598,
389,07/05/2019 01:00:00,9.026,9.498,9.551,9.597,
390,07/05/2019 01:15:00,8.995,9.489,9.551,9.595,
391,07/05/2019 01:30:00,8.965,9.48,9.549,9.594,
392,07/05/2019 01:45:00,8.937,9.47,9.547,9.592,
