x0x23,dates,pressure_differential_m,temperature_stream_C
1372,26/05/2021 23:45:00,0.006368331388749,11.928244201342
1373,27/05/2021 00:00:00,0.00605275066774193,11.9019525542411
1374,27/05/2021 00:15:00,0.00484974284573972,11.8785862757956
1375,27/05/2021 00:30:00,0.00450972311499105,11.85959937553
1376,27/05/2021 00:45:00,0.00592128636472302,11.8433531787111
1377,27/05/2021 01:00:00,0.00680612948124814,11.8278910226309
1378,27/05/2021 01:15:00,0.00690028448029871,11.8116680204439
1379,27/05/2021 01:30:00,0.00776583197640715,11.7931796177599
1380,27/05/2021 01:45:00,0.00854899129403088,11.772488402684
1381,27/05/2021 02:00:00,0.0078320829247021,11.7515711334493
1382,27/05/2021 02:15:00,0.00547393272868139,11.731978800845
