n,dates,pressure_differential_m,temperature_stream_C
488,19/04/2022 15:30:00,-0.110151516175313,13.511
489,19/04/2022 15:45:00,-0.103121744781951,13.431
490,19/04/2022 16:00:00,-0.0999533971117037,13.364
491,19/04/2022 16:15:00,-0.109507945554794,13.269
492,19/04/2022 16:30:00,-0.129557645655578,13.2
493,19/04/2022 16:45:00,-0.101497966600949,13.157
494,19/04/2022 17:00:00,-0.104141556688312,13.108
495,19/04/2022 17:15:00,-0.114607005086598,13.055
496,19/04/2022 17:30:00,-0.0858641510655722,13.002
497,19/04/2022 17:45:00,-0.0923592637895793,12.938
498,19/04/2022 18:00:00,-0.084537405478656,12.879
499,19/04/2022 18:15:00,-0.0811017284737315,12.837
500,19/04/2022 18:30:00,-0.103270261078994,12.809
501,19/04/2022 18:45:00,-0.110448548769398,12.788
502,19/04/2022 19:00:00,-0.0824977816659342,12.779
503,19/04/2022 19:15:00,-0.101309845958029,12.77
504,19/04/2022 19:30:00,-0.117626836459803,12.754
505,19/04/2022 19:45:00,-0.0906562769168214,12.733
506,19/04/2022 20:00:00,-0.0978741689531039,12.716
507,19/04/2022 20:15:00,-0.087527533592452,12.705
508,19/04/2022 20:30:00,-0.0960622701291811,12.704
509,19/04/2022 20:45:00,-0.0957553364486259,12.711
510,19/04/2022 21:00:00,-0.106636630478632,12.725
511,19/04/2022 21:15:00,-0.0982108058930677,12.737
512,19/04/2022 21:30:00,-0.0992702221453065,12.757
513,19/04/2022 21:45:00,-0.103537590413671,12.779
514,19/04/2022 22:00:00,-0.0945077995534659,12.8
515,19/04/2022 22:15:00,-0.0994187384423495,12.821
516,19/04/2022 22:30:00,-0.0914186605749746,12.841
517,19/04/2022 22:45:00,-0.0799730046162058,12.853
518,19/04/2022 23:00:00,-0.097270202678463,12.876
519,19/04/2022 23:15:00,-0.09712168638142,12.891
520,19/04/2022 23:30:00,-0.0922503518384147,12.903
521,19/04/2022 23:45:00,-0.122230841668131,12.913
522,20/04/2022 00:00:00,-0.113814918169036,12.921
523,20/04/2022 00:15:00,-0.120834788475928,12.929
524,20/04/2022 00:30:00,-0.103804919748348,12.936
525,20/04/2022 00:45:00,-0.11165648131868,12.935
526,20/04/2022 01:00:00,-0.111052515044039,12.939
527,20/04/2022 01:15:00,-0.121022909118849,12.93
528,20/04/2022 01:30:00,-0.128468526143931,12.919
529,20/04/2022 01:45:00,-0.119587251580768,12.915
530,20/04/2022 02:00:00,-0.101121725315107,12.906
531,20/04/2022 02:15:00,-0.115438696350038,12.894
532,20/04/2022 02:30:00,-0.110032703137678,12.883
533,20/04/2022 02:45:00,-0.109775274889471,12.874
534,20/04/2022 03:00:00,-0.0950028538769422,12.859
535,20/04/2022 03:15:00,-0.112260447593321,12.853
536,20/04/2022 03:30:00,-0.105498005534637,12.849
537,20/04/2022 03:45:00,-0.0928147137671775,12.846
538,20/04/2022 04:00:00,-0.10168608724387,12.852
539,20/04/2022 04:15:00,-0.119814976569567,12.853
540,20/04/2022 04:30:00,-0.0982108058930677,12.859
541,20/04/2022 04:45:00,-0.119062493997884,12.861
542,20/04/2022 05:00:00,-0.124805124150207,12.858
543,20/04/2022 05:15:00,-0.113052534510883,12.849
544,20/04/2022 05:30:00,-0.106785146775675,12.85
545,20/04/2022 05:45:00,-0.107349508704438,12.85
546,20/04/2022 06:00:00,-0.118121890783279,12.864
547,20/04/2022 06:15:00,-0.114230763800756,12.876
548,20/04/2022 06:30:00,-0.108636649945476,12.895
549,20/04/2022 06:45:00,-0.121181326502361,12.903
550,20/04/2022 07:00:00,-0.122349654705765,12.913
551,20/04/2022 07:15:00,-0.112300051939199,12.936
552,20/04/2022 07:30:00,-0.125260574127805,12.965
553,20/04/2022 07:45:00,-0.116270387613478,12.995
554,20/04/2022 08:00:00,-0.112636688879163,13.035
555,20/04/2022 08:15:00,-0.115666421338837,13.081
556,20/04/2022 08:30:00,-0.142023113520708,13.12
557,20/04/2022 08:45:00,-0.127220989248771,13.159
558,20/04/2022 09:00:00,-0.13077547929133,13.218
559,20/04/2022 09:15:00,-0.119854580915445,13.284
560,20/04/2022 09:30:00,-0.142706288487105,13.35
561,20/04/2022 09:45:00,-0.145468691612102,13.395
562,20/04/2022 10:00:00,-0.120191217855409,13.442
563,20/04/2022 10:15:00,-0.126092265391245,13.508
564,20/04/2022 10:30:00,-0.1336764976269,13.584
565,20/04/2022 10:45:00,-0.124993244793128,13.643
566,20/04/2022 11:00:00,-0.138330008267576,13.666
567,20/04/2022 11:15:00,-0.156191568258596,13.7
568,20/04/2022 11:30:00,-0.157627225796677,13.723
569,20/04/2022 11:45:00,-0.145161757931547,13.763
570,20/04/2022 12:00:00,-0.133607190021613,13.739
571,20/04/2022 12:15:00,-0.14281520043827,13.784
572,20/04/2022 12:30:00,-0.155547997638077,13.82
573,20/04/2022 12:45:00,-0.146785536112549,13.84
574,20/04/2022 13:00:00,-0.156043051961553,13.835
575,20/04/2022 13:15:00,-0.149538038151076,13.792
576,20/04/2022 13:30:00,-0.152191529324908,13.754
577,20/04/2022 13:45:00,-0.13242896073174,13.706
578,20/04/2022 14:00:00,-0.139646852768022,13.637
579,20/04/2022 14:15:00,-0.170053089315928,13.586
580,20/04/2022 14:30:00,-0.142330047201263,13.53
581,20/04/2022 14:45:00,-0.138399315872862,13.469
582,20/04/2022 15:00:00,-0.129557645655578,13.421
583,20/04/2022 15:15:00,-0.131032907539537,13.382
584,20/04/2022 15:30:00,-0.122161534062844,13.336
585,20/04/2022 15:45:00,-0.143161738464703,13.281
586,20/04/2022 16:00:00,-0.115171367015361,13.198
587,20/04/2022 16:15:00,-0.13242896073174,13.109
588,20/04/2022 16:30:00,-0.098141498287781,13.049
589,20/04/2022 16:45:00,-0.110676273758198,13.041
590,20/04/2022 17:00:00,-0.129824974990255,13.066
591,20/04/2022 17:15:00,-0.133191344389893,13.087
592,20/04/2022 17:30:00,-0.13949833647098,13.085
593,20/04/2022 17:45:00,-0.0925077800866223,13.063
594,20/04/2022 18:00:00,-0.134884430176182,13.026
595,20/04/2022 18:15:00,-0.112032722604522,12.975
596,20/04/2022 18:30:00,-0.103389074116628,12.924
597,20/04/2022 18:45:00,-0.11789416579448,12.867
598,20/04/2022 19:00:00,-0.114230763800756,12.823
599,20/04/2022 19:15:00,-0.106408905489833,12.803
600,20/04/2022 19:30:00,-0.133527981329857,12.811
601,20/04/2022 19:45:00,-0.127557626188734,12.834
602,20/04/2022 20:00:00,-0.116874353888119,12.864
603,20/04/2022 20:15:00,-0.10855744125372,12.901
604,20/04/2022 20:30:00,-0.109804978148879,12.941
605,20/04/2022 20:45:00,-0.119894185261324,12.987
606,20/04/2022 21:00:00,-0.130844786896616,13.049
607,20/04/2022 21:15:00,-0.120003097212488,13.108
608,20/04/2022 21:30:00,-0.113250556240273,13.183
609,20/04/2022 21:45:00,-0.15403313140824,13.248
610,20/04/2022 22:00:00,-0.126696231665886,13.309
611,20/04/2022 22:15:00,-0.132884410709338,13.368
612,20/04/2022 22:30:00,-0.140399335339706,13.415
613,20/04/2022 22:45:00,-0.170954088184655,13.454
614,20/04/2022 23:00:00,-0.130280424967853,13.493
615,20/04/2022 23:15:00,-0.122765500337485,13.521
616,20/04/2022 23:30:00,-0.147617227375989,13.538
617,20/04/2022 23:45:00,-0.164013426569519,13.551
618,21/04/2022 00:00:00,-0.14614196549203,13.56
619,21/04/2022 00:15:00,-0.144825120991583,13.563
620,21/04/2022 00:30:00,-0.148785555579392,13.569
621,21/04/2022 00:45:00,-0.147310293695433,13.568
622,21/04/2022 01:00:00,-0.156795534533237,13.554
623,21/04/2022 01:15:00,-0.162686680982603,13.548
624,21/04/2022 01:30:00,-0.151656870655554,13.542
625,21/04/2022 01:45:00,-0.150112301166308,13.535
626,21/04/2022 02:00:00,-0.151508354358511,13.53
627,21/04/2022 02:15:00,-0.130280424967853,13.524
628,21/04/2022 02:30:00,-0.147508315424824,13.52
629,21/04/2022 02:45:00,-0.152448957573116,13.506
630,21/04/2022 03:00:00,-0.141607267888988,13.503
631,21/04/2022 03:15:00,-0.152112320633152,13.491
632,21/04/2022 03:30:00,-0.156191568258596,13.476
633,21/04/2022 03:45:00,-0.151052904380913,13.457
634,21/04/2022 04:00:00,-0.15132023371559,13.439
635,21/04/2022 04:15:00,-0.147280590436025,13.419
636,21/04/2022 04:30:00,-0.1357557257855,13.397
637,21/04/2022 04:45:00,-0.165369875415844,13.373
638,21/04/2022 05:00:00,-0.158498521405995,13.351
639,21/04/2022 05:15:00,-0.137151778977703,13.332
640,21/04/2022 05:30:00,-0.12952794239617,13.308
641,21/04/2022 05:45:00,-0.152409353227238,13.287
642,21/04/2022 06:00:00,-0.131339841220092,13.272
643,21/04/2022 06:15:00,-0.122805104683363,13.263
644,21/04/2022 06:30:00,-0.145240966623303,13.26
645,21/04/2022 06:45:00,-0.149953883782796,13.258
646,21/04/2022 07:00:00,-0.156676721495602,13.27
647,21/04/2022 07:15:00,-0.116339695218765,13.288
648,21/04/2022 07:30:00,-0.150528146798028,13.306
649,21/04/2022 07:45:00,-0.13077547929133,13.321
650,21/04/2022 08:00:00,-0.148637039282349,13.344
651,21/04/2022 08:15:00,-0.144973637288626,13.374
652,21/04/2022 08:30:00,-0.144102341679308,13.41
653,21/04/2022 08:45:00,-0.136547812703062,13.454
654,21/04/2022 09:00:00,-0.137310196361215,13.535
655,21/04/2022 09:15:00,-0.13949833647098,13.617
656,21/04/2022 09:30:00,-0.185538388554263,13.709
657,21/04/2022 09:45:00,-0.16212231905384,13.801
658,21/04/2022 10:00:00,-0.150597454403315,13.862
659,21/04/2022 10:15:00,-0.190112690503182,13.943
660,21/04/2022 10:30:00,-0.162389648388517,14.011
661,21/04/2022 10:45:00,-0.166429291668083,14.065
662,21/04/2022 11:00:00,-0.186409684163581,14.156
663,21/04/2022 11:15:00,-0.192716676244667,14.255
664,21/04/2022 11:30:00,-0.160538145218717,14.339
665,21/04/2022 11:45:00,-0.204003914819923,14.429
666,21/04/2022 12:00:00,-0.182558161526936,14.506
667,21/04/2022 12:15:00,-0.19244934690999,14.571
668,21/04/2022 12:30:00,-0.182746282169857,14.619
669,21/04/2022 12:45:00,-0.209291094994649,14.64
670,21/04/2022 13:00:00,-0.195924628260792,14.661
671,21/04/2022 13:15:00,-0.179756154056061,14.658
672,21/04/2022 13:30:00,-0.184439367956145,14.661
673,21/04/2022 13:45:00,-0.179944274698982,14.664
674,21/04/2022 14:00:00,-0.167597619871486,14.664
675,21/04/2022 14:15:00,-0.193172126222265,14.655
676,21/04/2022 14:30:00,-0.16751841117973,14.634
677,21/04/2022 14:45:00,-0.177191772660454,14.599
678,21/04/2022 15:00:00,-0.177716530243339,14.568
679,21/04/2022 15:15:00,-0.177756134589217,14.542
680,21/04/2022 15:30:00,-0.174280853238415,14.533
681,21/04/2022 15:45:00,-0.165894632998729,14.524
682,21/04/2022 16:00:00,-0.162914405971402,14.515
683,21/04/2022 16:15:00,-0.159290608323557,14.502
684,21/04/2022 16:30:00,-0.167449103574444,14.471
685,21/04/2022 16:45:00,-0.169528331733044,14.411
686,21/04/2022 17:00:00,-0.161251023444522,14.339
687,21/04/2022 17:15:00,-0.180855174654178,14.249
688,21/04/2022 17:30:00,-0.166657016656882,14.144
689,21/04/2022 17:45:00,-0.154904427017558,14.039
690,21/04/2022 18:00:00,-0.140171610350907,13.961
691,21/04/2022 18:15:00,-0.149844971831631,13.903
692,21/04/2022 18:30:00,-0.138815161504582,13.849
693,21/04/2022 18:45:00,-0.132547773769374,13.771
694,21/04/2022 19:00:00,-0.142141926558342,13.649
695,21/04/2022 19:15:00,-0.144785516645705,13.535
696,21/04/2022 19:30:00,-0.125141761090171,13.514
697,21/04/2022 19:45:00,-0.139151798444546,13.583
698,21/04/2022 20:00:00,-0.156231172604474,13.669
699,21/04/2022 20:15:00,-0.148181589304751,13.733
700,21/04/2022 20:30:00,-0.147765743673031,13.792
701,21/04/2022 20:45:00,-0.163211438565488,13.837
702,21/04/2022 21:00:00,-0.159815365906441,13.868
703,21/04/2022 21:15:00,-0.153775703160032,13.886
704,21/04/2022 21:30:00,-0.151844991298475,13.904
705,21/04/2022 21:45:00,-0.16170647342212,13.933
706,21/04/2022 22:00:00,-0.152904407550714,13.967
707,21/04/2022 22:15:00,-0.159706453955276,14.005
708,21/04/2022 22:30:00,-0.14965685118871,14.05
709,21/04/2022 22:45:00,-0.17334025002381,14.11
710,21/04/2022 23:00:00,-0.166389687322205,14.149
711,21/04/2022 23:15:00,-0.163330251603122,14.179
712,21/04/2022 23:30:00,-0.160835177812802,14.201
713,21/04/2022 23:45:00,-0.150448938106272,14.211
714,22/04/2022 00:00:00,-0.181914590906417,14.217
715,22/04/2022 00:15:00,-0.170508539293526,14.225
716,22/04/2022 00:30:00,-0.183231435406864,14.241
717,22/04/2022 00:45:00,-0.176775927028735,14.249
718,22/04/2022 01:00:00,-0.172696679403291,14.262
719,22/04/2022 01:15:00,-0.184063126670304,14.277
720,22/04/2022 01:30:00,-0.169904573018886,14.282
721,22/04/2022 01:45:00,-0.167449103574444,14.283
722,22/04/2022 02:00:00,-0.151963804336109,14.291
723,22/04/2022 02:15:00,-0.164122338520684,14.298
724,22/04/2022 02:30:00,-0.174211545633128,14.304
725,22/04/2022 02:45:00,-0.182142315895216,14.294
726,22/04/2022 03:00:00,-0.150676663095071,14.286
727,22/04/2022 03:15:00,-0.173261041332054,14.271
728,22/04/2022 03:30:00,-0.17707295962282,14.255
729,22/04/2022 03:45:00,-0.155320272649278,14.234
730,22/04/2022 04:00:00,-0.181983898511704,14.211
731,22/04/2022 04:15:00,-0.168053069849085,14.204
732,22/04/2022 04:30:00,-0.171409538162253,14.204
733,22/04/2022 04:45:00,-0.15256777061075,14.204
734,22/04/2022 05:00:00,-0.166082753641649,14.2
735,22/04/2022 05:15:00,-0.169112486101324,14.195
736,22/04/2022 05:30:00,-0.156419293247395,14.185
737,22/04/2022 05:45:00,-0.161211419098644,14.17
738,22/04/2022 06:00:00,-0.184478972302024,14.155
739,22/04/2022 06:15:00,-0.170508539293526,14.144
740,22/04/2022 06:30:00,-0.181350228977654,14.135
741,22/04/2022 06:45:00,-0.157627225796677,14.128
742,22/04/2022 07:00:00,-0.152072716287274,14.126
743,22/04/2022 07:15:00,-0.161934198410919,14.125
744,22/04/2022 07:30:00,-0.158983674643001,14.125
745,22/04/2022 07:45:00,-0.166498599273369,14.125
746,22/04/2022 08:00:00,-0.154260856397039,14.122
747,22/04/2022 08:15:00,-0.191162205668952,14.12
748,22/04/2022 08:30:00,-0.153587582517111,14.132
749,22/04/2022 08:45:00,-0.170617451244691,14.174
750,22/04/2022 09:00:00,-0.159478728966477,14.206
751,22/04/2022 09:15:00,-0.167072862288602,14.238
752,22/04/2022 09:30:00,-0.166241171025162,14.286
753,22/04/2022 09:45:00,-0.187726528664027,14.372
754,22/04/2022 10:00:00,-0.161102507147479,14.466
755,22/04/2022 10:15:00,-0.179835362747817,14.545
756,22/04/2022 10:30:00,-0.182775985429266,14.665
757,22/04/2022 10:45:00,-0.183350248444498,14.746
758,22/04/2022 11:00:00,-0.204003914819923,14.84
759,22/04/2022 11:15:00,-0.187805737355783,14.915
760,22/04/2022 11:30:00,-0.206647504907286,14.976
761,22/04/2022 11:45:00,-0.181914590906417,15.042
762,22/04/2022 12:00:00,-0.195013728305596,15.112
763,22/04/2022 12:15:00,-0.183003710418065,15.179
764,22/04/2022 12:30:00,-0.187082958043508,15.275
765,22/04/2022 12:45:00,-0.205597989741517,15.237
766,22/04/2022 13:00:00,-0.183498764741541,15.257
767,22/04/2022 13:15:00,-0.196637506486598,15.336
768,22/04/2022 13:30:00,-0.202687070319477,15.385
769,22/04/2022 13:45:00,-0.203815794177003,15.403
770,22/04/2022 14:00:00,-0.20325143224824,15.399
771,22/04/2022 14:15:00,-0.195053332651474,15.345
772,22/04/2022 14:30:00,-0.195132541343231,15.281
773,22/04/2022 14:45:00,-0.191429535003629,15.249
774,22/04/2022 15:00:00,-0.168884761112525,15.257
775,22/04/2022 15:15:00,-0.183766094076218,15.246
776,22/04/2022 15:30:00,-0.167597619871486,15.264
777,22/04/2022 15:45:00,-0.185498784208385,15.234
778,22/04/2022 16:00:00,-0.204835606083364,15.176
779,22/04/2022 16:15:00,-0.177270981352211,15.099
780,22/04/2022 16:30:00,-0.164458975460648,15.043
781,22/04/2022 16:45:00,-0.165785721047564,15.04
782,22/04/2022 17:00:00,-0.19785534012235,15.022
783,22/04/2022 17:15:00,-0.185954234185983,14.973
784,22/04/2022 17:30:00,-0.177419497649254,14.894
785,22/04/2022 17:45:00,-0.161171814752766,14.759
786,22/04/2022 18:00:00,-0.163855009186007,14.652
787,22/04/2022 18:15:00,-0.152033111941396,14.583
788,22/04/2022 18:30:00,-0.142250838509507,14.565
789,22/04/2022 18:45:00,-0.143042925427069,14.598
790,22/04/2022 19:00:00,-0.145270669882712,14.614
791,22/04/2022 19:15:00,-0.158944070297123,14.55
792,22/04/2022 19:30:00,-0.155924238923919,14.417
793,22/04/2022 19:45:00,-0.134359672593297,14.268
794,22/04/2022 20:00:00,-0.145270669882712,14.189
795,22/04/2022 20:15:00,-0.161330232136278,14.217
796,22/04/2022 20:30:00,-0.169934276278294,14.283
797,22/04/2022 20:45:00,-0.150973695689157,14.328
798,22/04/2022 21:00:00,-0.164647096103569,14.34
799,22/04/2022 21:15:00,-0.145201362277425,14.325
800,22/04/2022 21:30:00,-0.131339841220092,14.288
801,22/04/2022 21:45:00,-0.130993303193659,14.246
802,22/04/2022 22:00:00,-0.14738950238719,14.229
803,22/04/2022 22:15:00,-0.152340045621951,14.247
804,22/04/2022 22:30:00,-0.143686496047588,14.288
805,22/04/2022 22:45:00,-0.169221398052488,14.324
806,22/04/2022 23:00:00,-0.147577623030111,14.34
807,22/04/2022 23:15:00,-0.14342906779938,14.354
808,22/04/2022 23:30:00,-0.144706307953949,14.36
809,22/04/2022 23:45:00,-0.134320068247419,14.37
810,23/04/2022 00:00:00,-0.136696329000104,14.399
811,23/04/2022 00:15:00,-0.14780534801891,14.429
812,23/04/2022 00:30:00,-0.147280590436025,14.481
813,23/04/2022 00:45:00,-0.163706492888964,14.517
814,23/04/2022 01:00:00,-0.14572611986031,14.563
815,23/04/2022 01:15:00,-0.145844932897944,14.595
816,23/04/2022 01:30:00,-0.148260797996508,14.614
817,23/04/2022 01:45:00,-0.160647057169881,14.623
818,23/04/2022 02:00:00,-0.155656909589241,14.632
819,23/04/2022 02:15:00,-0.157359896461999,14.635
820,23/04/2022 02:30:00,-0.147201381744269,14.638
821,23/04/2022 02:45:00,-0.163894613531885,14.634
822,23/04/2022 03:00:00,-0.167785740514408,14.635
823,23/04/2022 03:15:00,-0.169528331733044,14.626
824,23/04/2022 03:30:00,-0.160122299586996,14.616
825,23/04/2022 03:45:00,-0.148557830590593,14.601
826,23/04/2022 04:00:00,-0.144597396002784,14.574
827,23/04/2022 04:15:00,-0.145953844849109,14.541
828,23/04/2022 04:30:00,-0.160647057169881,14.517
829,23/04/2022 04:45:00,-0.177835343280974,14.495
830,23/04/2022 05:00:00,-0.13825079957582,14.474
831,23/04/2022 05:15:00,-0.145765724206188,14.456
832,23/04/2022 05:30:00,-0.14905288491407,14.438
833,23/04/2022 05:45:00,-0.172657075057413,14.424
834,23/04/2022 06:00:00,-0.167558015525609,14.415
835,23/04/2022 06:15:00,-0.169785759981251,14.406
836,23/04/2022 06:30:00,-0.145201362277425,14.403
837,23/04/2022 06:45:00,-0.144825120991583,14.399
838,23/04/2022 07:00:00,-0.159132190940044,14.397
839,23/04/2022 07:15:00,-0.156567809544438,14.403
840,23/04/2022 07:30:00,-0.145537999217389,14.415
841,23/04/2022 07:45:00,-0.148716247974106,14.427
842,23/04/2022 08:00:00,-0.146488503518463,14.441
843,23/04/2022 08:15:00,-0.155439085686912,14.444
844,23/04/2022 08:30:00,-0.156458897593273,14.471
845,23/04/2022 08:45:00,-0.125072453484884,14.517
846,23/04/2022 09:00:00,-0.161142111493357,14.562
847,23/04/2022 09:15:00,-0.157092567127322,14.622
848,23/04/2022 09:30:00,-0.159132190940044,14.692
849,23/04/2022 09:45:00,-0.162043110362084,14.717
850,23/04/2022 10:00:00,-0.152825198858958,14.735
851,23/04/2022 10:15:00,-0.150637058749193,14.779
852,23/04/2022 10:30:00,-0.142290442855385,14.804
853,23/04/2022 10:45:00,-0.16751841117973,14.843
854,23/04/2022 11:00:00,-0.155023240055192,14.877
855,23/04/2022 11:15:00,-0.152033111941396,14.88
856,23/04/2022 11:30:00,-0.157171775819079,14.836
857,23/04/2022 11:45:00,-0.142973617821782,14.798
858,23/04/2022 12:00:00,-0.158340104022482,14.765
859,23/04/2022 12:15:00,-0.16835010244317,14.764
860,23/04/2022 12:30:00,-0.155627206329833,14.812
861,23/04/2022 12:45:00,-0.171864988139851,14.845
862,23/04/2022 13:00:00,-0.145765724206188,14.813
863,23/04/2022 13:15:00,-0.144785516645705,14.761
864,23/04/2022 13:30:00,-0.160191607192283,14.694
865,23/04/2022 13:45:00,-0.142211234163629,14.635
866,23/04/2022 14:00:00,-0.148330105601794,14.593
867,23/04/2022 14:15:00,-0.136508208357184,14.557
868,23/04/2022 14:30:00,-0.148745951233514,14.524
869,23/04/2022 14:45:00,-0.14614196549203,14.506
870,23/04/2022 15:00:00,-0.136547812703062,14.448
871,23/04/2022 15:15:00,-0.16461739284416,14.381
872,23/04/2022 15:30:00,-0.147240986090147,14.337
873,23/04/2022 15:45:00,-0.141419147246067,14.297
874,23/04/2022 16:00:00,-0.131409148825379,14.261
875,23/04/2022 16:15:00,-0.137914162635856,14.238
876,23/04/2022 16:30:00,-0.142973617821782,14.191
877,23/04/2022 16:45:00,-0.121290238453526,14.125
878,23/04/2022 17:00:00,-0.134280463901541,14.068
879,23/04/2022 17:15:00,-0.106488114181589,14.008
880,23/04/2022 17:30:00,-0.134359672593297,13.985
881,23/04/2022 17:45:00,-0.127488318583448,13.981
882,23/04/2022 18:00:00,-0.117963473399766,13.976
883,23/04/2022 18:15:00,-0.12661702297413,13.963
884,23/04/2022 18:30:00,-0.123062532931571,13.939
885,23/04/2022 18:45:00,-0.128953679380937,13.904
886,23/04/2022 19:00:00,-0.113923830120201,13.87
887,23/04/2022 19:15:00,-0.117666440805681,13.834
888,23/04/2022 19:30:00,-0.119894185261324,13.81
889,23/04/2022 19:45:00,-0.116755540850485,13.805
890,23/04/2022 20:00:00,-0.13908249083926,13.816
891,23/04/2022 20:15:00,-0.128656646786852,13.846
892,23/04/2022 20:30:00,-0.132547773769374,13.883
893,23/04/2022 20:45:00,-0.116527815861686,13.933
894,23/04/2022 21:00:00,-0.127557626188734,13.979
895,23/04/2022 21:15:00,-0.126161572996532,14.017
896,23/04/2022 21:30:00,-0.133419069378692,14.051
897,23/04/2022 21:45:00,-0.133983431307455,14.078
898,23/04/2022 22:00:00,-0.135983450774299,14.108
899,23/04/2022 22:15:00,-0.131488357517135,14.125
900,23/04/2022 22:30:00,-0.138102283278777,14.135
901,23/04/2022 22:45:00,-0.144102341679308,14.131
902,23/04/2022 23:00:00,-0.136359692060141,14.116
903,23/04/2022 23:15:00,-0.14406273733343,14.111
904,23/04/2022 23:30:00,-0.128617042440974,14.119
905,23/04/2022 23:45:00,-0.133448772638101,14.129
